<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.11	6650.759	6699.901	6609.276	6691.605	1177154	3800161	1
2021.08.12	6679.479	6733.088	6666.076	6722.877	1100640	3306813	1
2021.08.13	6707.560	6757.340	6678.841	6716.495	1047559	3393382	1
2021.08.16	6747.129	6776.486	6688.414	6727.982	1051432	3373880	1
2021.08.17	6754.149	6782.868	6696.072	6773.933	1290146	4166055	1
2021.08.18	6758.616	6902.213	6728.621	6892.002	1323246	4191536	1
2021.08.19	6926.465	6974.969	6876.685	6920.083	1361564	4356393	1
2021.08.20	6956.461	6998.582	6858.177	6871.579	1101521	3356935	1
2021.08.23	6856.900	6903.490	6830.734	6876.047	1100508	3288446	1
2021.08.24	6852.433	6855.624	6702.454	6709.474	1065999	3600540	1
2021.08.25	6728.621	6733.088	6650.759	6660.332	1083292	3491060	1
2021.08.26	6673.097	6727.344	6662.247	6722.877	911853	2904541	1
2021.08.27	6712.027	6718.409	6623.316	6645.016	973464	3212529	1
2021.08.30	6637.357	6672.458	6613.105	6618.211	866948	2770032	1
2021.08.31	6616.305	6632.823	6528.630	6571.832	1004847	3319625	1
2021.09.01	6578.185	6631.553	6559.761	6616.940	989208	3238019	1
2021.09.02	6599.786	6632.823	6558.490	6609.952	1061730	3613807	1
2021.09.03	6597.880	6632.823	6543.877	6629.011	951974	3228992	1
2021.09.06	6616.940	6646.165	6573.103	6593.433	549763	1705676	1
2021.09.08	6622.023	6799.915	6620.752	6778.949	1177952	4073282	1
2021.09.09	6762.430	6799.915	6620.752	6641.083	1335664	4558324	1
2021.09.10	6580.726	6717.957	6574.373	6693.815	1020987	3365200	1
2021.09.13	6674.755	6679.838	6627.741	6649.977	985140	3051998	1
2021.09.14	6670.943	6706.521	6623.293	6687.462	989246	3150910	1
2021.09.15	6677.296	6714.781	6641.718	6660.142	943152	3291415	1
2021.09.16	6670.943	6724.311	6662.684	6690.003	817260	2789691	1
2021.09.17	6691.909	6808.174	6685.556	6731.299	981950	3647560	1
2021.09.20	6773.866	6845.658	6754.806	6780.219	1093735	3385159	1
2021.09.21	6760.524	6792.926	6698.262	6705.886	1003060	3202373	1
2021.09.22	6686.191	6768.784	6680.473	6732.570	945098	3109224	1
2021.09.23	6693.815	6757.983	6687.462	6749.088	821603	2788657	1
2021.09.24	6759.889	6810.715	6759.889	6789.114	717940	2457778	1
2021.09.27	6767.513	6860.271	6749.088	6855.823	921666	3390161	1
2021.09.28	6872.342	6930.157	6850.106	6900.932	974789	3576648	1
2021.09.29	6874.248	6921.262	6848.835	6877.425	945787	3315710	1
2021.09.30	6871.099	6957.755	6821.763	6916.641	1068271	4076780	1
2021.10.01	6885.015	6902.093	6800.889	6814.805	906858	3148418	1
2021.10.04	6842.003	6934.984	6825.558	6933.719	841642	2791725	1
2021.10.05	6894.503	6971.038	6890.075	6959.020	916185	2989551	1
2021.10.06	7002.032	7031.128	6952.695	6973.568	1038960	3588419	1
2021.10.07	6947.002	7017.845	6941.942	7006.459	919076	3277374	1
2021.10.08	6981.791	7020.375	6950.165	6995.074	915783	3179471	1
2021.10.11	6979.261	7035.555	6969.140	7026.700	643416	2035542	1
2021.10.13	6998.869	7070.344	6976.098	6996.339	1049653	3854733	1
2021.10.14	6941.309	7014.682	6933.087	6992.544	875754	3167577	1
2021.10.15	6959.020	6983.056	6890.708	6926.129	899580	3421597	1
2021.10.18	6932.454	7026.700	6928.026	6988.116	899177	3268948	1
2021.10.19	7027.333	7113.356	7016.580	7078.567	1144428	4286278	1
2021.10.20	7074.139	7098.808	6995.074	7092.483	1021512	3637899	1
2021.10.21	7174.711	7209.499	7121.579	7169.018	1132416	3835940	1
2021.10.22	7198.114	7289.197	7120.946	7157.000	1313525	4459868	1
2021.10.25	7161.428	7169.018	7012.152	7037.453	1018256	3425757	1
2021.10.26	7031.128	7098.808	7024.170	7047.573	966774	3184567	1
2021.10.27	7050.103	7079.200	7007.724	7008.989	1028977	3534623	1
2021.10.28	7028.598	7167.120	7023.537	7143.084	1097237	3805627	1
2021.10.29	7129.253	7161.316	7077.701	7122.967	964293	3435992	1
2021.11.01	7114.794	7190.864	7107.249	7185.206	676023	2286122	1
2021.11.03	7170.746	7202.180	7007.918	7019.234	1132281	3733071	1
2021.11.04	7036.837	7109.764	7028.664	7080.216	949344	3118253	1
2021.11.05	7071.415	7082.731	6950.079	6997.859	929868	2939719	1
2021.11.08	7017.977	7067.643	6989.686	7004.146	831099	2488834	1
2021.11.09	7004.146	7005.403	6885.325	6914.873	970057	3089359	1
2021.11.10	6945.678	6953.222	6857.663	6928.704	1135255	3571239	1
2021.11.11	6918.016	6921.160	6797.309	6806.740	897114	2884489	1
2021.11.12	6814.912	6896.641	6802.967	6886.582	907664	2930658	1
2021.11.16	6865.836	6945.678	6845.718	6938.134	933298	3059497	1
2021.11.17	6915.501	6977.741	6889.097	6967.682	819376	2645990	1
2021.11.18	6962.024	7028.664	6961.395	7006.032	836672	2642746	1
2021.11.19	7027.407	7072.043	6954.480	7071.415	936960	3003269	1
2021.11.22	7055.698	7070.157	7006.032	7032.436	941603	2894127	1
2021.11.23	7060.098	7128.625	7006.660	7011.690	956790	3131191	1
2021.11.24	7019.863	7076.444	6990.943	7056.955	870558	2827280	1
2021.11.25	7030.550	7045.639	6981.513	7006.660	641338	1941283	1
2021.11.26	7126.739	7129.253	7010.432	7058.841	895826	2829896	1
2021.11.29	7041.238	7093.418	7017.348	7045.639	859475	2708242	1
2021.11.30	7043.140	7130.601	7015.652	7046.263	1028212	3365644	1
2021.12.01	7021.899	7163.087	7012.528	7159.338	896751	2870271	1
2021.12.02	7122.480	7139.972	7056.884	7095.617	927479	3052916	1
2021.12.03	7103.113	7144.970	7038.142	7103.738	996370	3063877	1
2021.12.06	7091.868	7164.336	7080.623	7151.842	794247	2562001	1
2021.12.07	7118.107	7126.228	7045.014	7060.632	938696	3040004	1
2021.12.08	7039.391	7077.500	6939.436	6946.932	930532	3099853	1
2021.12.09	6951.930	7028.771	6928.190	6995.036	823478	2705031	1
2021.12.10	6978.168	7071.877	6976.919	7045.014	878199	2905828	1
2021.12.13	7033.144	7128.102	7027.522	7127.477	925369	2954860	1
2021.12.14	7104.987	7146.844	7046.888	7125.603	877595	2788524	1
2021.12.15	7122.480	7191.199	7096.241	7126.228	1067551	3365905	1
2021.12.16	7106.862	7176.206	7093.742	7129.976	1013478	3049942	1
2021.12.17	7123.729	7161.213	7092.493	7133.100	778691	2415187	1
2021.12.20	7152.466	7196.197	7124.354	7193.698	805721	2411135	1
2021.12.21	7164.961	7206.817	7149.343	7193.074	720854	2284926	1
2021.12.22	7177.455	7186.826	7065.630	7076.250	739576	2331187	1
2021.12.23	7078.124	7154.341	7041.266	7085.621	810169	2683908	1
2021.12.27	7084.996	7135.599	7030.021	7031.895	659134	1906378	1
2021.12.28	7024.398	7077.500	7021.899	7035.643	658511	1987959	1
2021.12.29	7045.014	7136.848	7027.522	7125.603	613395	1868152	1
2021.12.30	7116.297	7125.603	6932.030	6962.431	719399	2436935	1
2022.01.03	6960.570	7108.852	6942.577	7106.370	772997	2352883	1
2022.01.04	7078.451	7130.567	7038.744	7088.378	937200	2684272	1
2022.01.05	7091.480	7143.596	7042.466	7106.370	939920	2783513	1
2022.01.06	7106.370	7143.596	7074.728	7092.100	833681	2490180	1
2022.01.07	7087.137	7122.501	7008.963	7030.678	830568	2497224	1
2022.01.10	7039.984	7097.684	7020.131	7061.079	770531	2264004	1
2022.01.11	7047.430	7074.108	6934.512	6945.679	978028	3043801	1
2022.01.12	6954.365	6979.183	6877.433	6899.147	1086821	3169310	1
2022.01.13	6915.279	6920.242	6850.754	6884.878	991131	3043800	1
2022.01.14	6886.739	6913.417	6858.199	6891.082	826126	2500477	1
2022.01.17	6892.943	6897.907	6840.207	6865.024	675324	1907631	1
2022.01.18	6888.600	6947.541	6850.754	6928.928	918243	2846463	1
2022.01.19	6899.147	6907.833	6764.515	6767.617	962396	3352677	1
2022.01.20	6775.062	6792.434	6688.202	6738.457	957201	3286826	1
2022.01.21	6763.894	6806.083	6716.742	6786.850	987196	3109473	1
2022.01.24	6808.565	6866.265	6795.536	6820.974	1010533	3328396	1
2022.01.25	6832.141	6860.061	6744.041	6764.515	900369	2946526	1
2022.01.26	6741.559	6790.573	6696.888	6749.004	1108782	3564076	1
2022.01.27	6744.041	6749.004	6646.013	6714.881	1066294	4026984	1
2022.01.28	6737.836	6744.041	6660.904	6664.006	910912	3077770	1
2022.01.31	6644.930	6689.849	6550.170	6577.860	861126	3048934	1
2022.02.01	6564.322	6588.936	6524.326	6524.326	891388	2933474	1
2022.02.02	6522.480	6584.013	6510.789	6517.558	815479	2866215	1
2022.02.03	6532.325	6591.397	6528.018	6544.632	901832	2992651	1
2022.02.04	6558.785	6622.163	6536.633	6595.089	825697	2630997	1
2022.02.07	6577.860	6586.474	6496.021	6508.943	877973	2645328	1
2022.02.08	6516.327	6542.171	6494.790	6502.790	845809	2530022	1
2022.02.09	6491.714	6540.940	6445.564	6476.946	942133	3015502	1
2022.02.10	6470.177	6495.406	6392.031	6483.714	1258704	3860322	1
2022.02.11	6464.024	6505.251	6400.645	6488.637	1237120	3640367	1
2022.02.14	6488.637	6504.020	6416.028	6433.258	1027090	3090116	1
2022.02.15	6413.567	6441.257	6368.033	6368.033	907183	2688518	1
2022.02.16	6368.648	6389.569	6321.268	6339.728	1032183	3197512	1
2022.02.17	6356.341	6391.415	6323.114	6378.493	870461	2653533	1
2022.02.18	6369.879	6372.340	6292.347	6333.574	960494	3089580	1
2022.02.21	6326.190	6353.880	6253.582	6291.732	851776	2674643	1
2022.02.22	6278.810	6284.348	6214.816	6234.506	1008118	3338138	1
2022.02.23	6215.431	6221.585	6150.207	6168.051	1006569	3476905	1
2022.02.24	6227.123	6357.572	6198.817	6307.115	1437291	4822733	1
2022.02.25	6316.287	6390.273	6266.148	6376.821	1130542	3516420	1
2022.03.02	6442.246	6442.246	6267.982	6291.218	661824	2102730	1
2022.03.03	6299.166	6307.115	6189.717	6206.226	1243144	3684026	1
2022.03.04	6223.958	6284.492	6193.385	6236.187	1208410	3634059	1
2022.03.07	6254.530	6300.389	6195.831	6300.389	1236102	3897400	1
2022.03.08	6262.479	6280.211	6211.729	6228.238	1333848	4083845	1
2022.03.09	6187.882	6198.888	6136.520	6168.927	1066363	3267031	1
2022.03.10	6186.659	6244.747	6164.647	6167.093	983055	3014326	1
2022.03.11	6151.807	6250.862	6130.406	6242.301	910302	2818827	1
2022.03.14	6217.843	6317.510	6193.385	6299.166	948508	3025811	1
2022.03.15	6277.154	6352.974	6259.422	6343.191	970809	2914355	1
2022.03.16	6312.618	6334.019	6230.684	6234.964	1154508	3773193	1
2022.03.17	6231.907	6271.651	6173.819	6188.494	998225	3317580	1
2022.03.18	6198.888	6230.072	6129.183	6168.316	938827	3002660	1
2022.03.21	6171.373	6173.208	6049.694	6059.478	976723	3135417	1
2022.03.22	6053.363	6072.318	6015.453	6024.014	1060545	3337658	1
2022.03.23	6030.739	6033.185	5909.061	5920.067	1043558	3581573	1
2022.03.24	5924.347	5954.920	5839.355	5917.010	1272196	4242330	1
2022.03.25	5907.838	5910.284	5794.108	5810.617	976774	2956201	1
2022.03.28	5805.114	5901.112	5796.554	5835.687	1125729	3453960	1
2022.03.29	5800.834	5855.865	5773.319	5824.069	1228654	3806265	1
2022.03.30	5827.126	5862.591	5783.102	5838.132	1039146	3200012	1
2022.03.31	5839.951	5861.170	5771.446	5796.908	984708	3442067	1
2022.04.01	5783.570	5784.177	5684.146	5689.603	905713	3023039	1
2022.04.04	5687.178	5709.002	5604.122	5608.972	865166	2749940	1
2022.04.05	5608.972	5704.759	5593.210	5679.903	1154573	3384852	1
2022.04.06	5675.053	5765.989	5668.384	5759.927	1165414	3455374	1
2022.04.07	5741.133	5819.945	5719.309	5798.727	1163318	3448297	1
2022.04.08	5782.358	5842.982	5721.127	5727.190	1129480	3384587	1
2022.04.11	5744.165	5776.296	5701.121	5716.884	1177968	3380534	1
2022.04.12	5699.909	5719.309	5629.584	5696.271	1177407	3589698	1
2022.04.13	5688.390	5729.615	5664.747	5712.034	1024925	3084009	1
2022.04.14	5716.277	5770.233	5704.759	5719.915	1030299	3262369	1
2022.04.18	5702.334	5728.402	5650.197	5662.322	927324	2873857	1
2022.04.19	5674.446	5698.090	5642.316	5676.871	999038	3263814	1
2022.04.20	5650.803	5688.996	5601.697	5618.672	956662	3191025	1
2022.04.22	5688.996	5879.357	5675.659	5826.008	1323076	4465689	1
2022.04.25	5851.470	6010.912	5833.282	5925.432	1520821	4607503	1
2022.04.26	5955.744	6074.568	5938.769	6068.505	1368331	4116938	1
2022.04.27	6053.349	6116.399	5979.994	6025.462	1585427	4826788	1
2022.04.28	6048.499	6120.036	5987.269	5992.118	1322413	3849049	1
2022.04.29	5948.244	6045.008	5898.360	6031.785	1236696	3728175	1
2022.05.02	6022.169	6177.832	6021.568	6169.418	1295446	3642761	1
2022.05.03	6112.321	6126.746	6010.750	6013.154	1329818	3874026	1
2022.05.04	6022.169	6104.508	5930.815	5966.275	1621883	4433672	1
2022.05.05	5997.528	6127.948	5975.891	6094.892	1458302	3976324	1
2022.05.06	6085.877	6193.458	6064.240	6149.584	1546402	4017380	1
2022.05.09	6226.514	6248.151	6175.428	6246.949	1385453	3548773	1
2022.05.10	6239.136	6250.555	6182.039	6210.287	1358694	3663527	1
2022.05.11	6166.413	6254.161	6158.600	6215.095	1484773	4053373	1
2022.05.12	6252.358	6296.833	6171.221	6204.878	1412435	4028228	1
2022.05.13	6189.852	6221.706	6096.094	6116.529	1164373	3481510	1
2022.05.16	6135.160	6164.009	6075.660	6111.119	1373292	3744986	1
2022.05.17	6040.200	6047.412	5947.042	5960.265	1274744	3900811	1
2022.05.18	5978.295	6032.387	5938.628	5993.321	1155708	3459043	1
2022.05.19	5956.058	5979.497	5884.537	5950.648	1172216	3618083	1
2022.05.20	5912.785	5933.820	5850.279	5881.532	1177555	3537556	1
2022.05.23	5835.855	5845.471	5766.137	5802.799	973634	2963407	1
2022.05.24	5827.440	5847.274	5751.713	5805.804	1308067	4113123	1
2022.05.25	5829.844	5856.289	5784.768	5808.208	1124668	3234370	1
2022.05.26	5792.582	5827.440	5715.051	5738.490	1079544	3350722	1
2022.05.27	5728.273	5750.511	5669.975	5688.005	1022511	3146628	1
2022.05.30	5666.969	5719.258	5640.525	5715.652	792865	2368915	1
2022.05.31	5726.379	5746.640	5649.502	5693.006	1096009	3636650	1
2022.06.01	5690.622	5791.932	5675.724	5791.932	1144427	3498801	1
2022.06.02	5756.771	5780.013	5734.722	5768.094	1047587	3083180	1
2022.06.03	5792.528	5804.447	5732.934	5735.318	928508	2660847	1
2022.06.06	5715.056	5772.266	5703.137	5757.963	882952	2634967	1
2022.06.07	5759.155	5922.443	5759.155	5847.354	1294644	4341982	1
2022.06.08	5852.718	5888.474	5816.365	5879.535	1172566	3341290	1
2022.06.09	5874.171	5902.181	5837.223	5883.111	1158763	3479619	1
2022.06.10	5883.706	6008.854	5856.889	5980.249	1221752	3825696	1
2022.06.13	6038.055	6156.647	6028.520	6128.637	1330899	4159027	1
2022.06.14	6125.062	6170.949	6091.093	6130.425	1203749	3715158	1
2022.06.15	6101.224	6145.920	6006.470	6051.761	1616012	4657407	1
2022.06.17	6120.294	6169.161	6107.780	6164.990	1106574	3304665	1
2022.06.20	6159.030	6213.261	6144.132	6207.301	850181	2680880	1
2022.06.21	6190.615	6200.150	6119.102	6129.829	1028778	3200549	1
2022.06.22	6175.717	6209.685	6128.041	6207.301	1082463	3333230	1
2022.06.23	6207.897	6269.279	6172.141	6261.532	1140096	3639057	1
2022.06.24	6245.441	6300.268	6215.645	6262.128	1050211	3220561	1
2022.06.27	6257.360	6297.884	6210.281	6254.381	1063331	3205317	1
2022.06.28	6246.037	6299.076	6190.019	6285.965	1154909	3606263	1
2022.06.29	6264.512	6269.279	6173.333	6182.272	1184129	3652617	1
2022.06.30	6223.065	6283.369	6185.228	6265.041	1109720	3529303	1
2022.07.01	6296.375	6361.408	6290.463	6353.131	1102083	3377101	1
2022.07.04	6317.068	6356.087	6301.105	6351.949	725042	2032757	1
2022.07.05	6379.145	6436.492	6371.459	6418.164	1073677	3241487	1
2022.07.06	6434.718	6503.298	6421.712	6460.140	1243008	3593117	1
2022.07.07	6435.901	6445.360	6344.854	6356.087	1001215	3014110	1
2022.07.08	6375.597	6388.604	6247.305	6252.035	1175097	3546995	1
2022.07.11	6317.659	6405.749	6301.696	6395.698	1003570	3081221	1
2022.07.12	6395.698	6470.191	6385.057	6463.096	1066098	3159282	1
2022.07.13	6440.630	6494.430	6372.641	6407.523	1346391	3873384	1
2022.07.14	6503.298	6521.035	6431.171	6438.857	1264182	3725342	1
2022.07.15	6422.894	6469.008	6381.509	6422.303	1081351	3165636	1
2022.07.18	6379.145	6454.819	6351.949	6453.046	1089636	3232040	1
2022.07.19	6418.164	6442.404	6364.956	6420.529	1163006	3514836	1
2022.07.20	6442.404	6488.518	6390.378	6486.745	1289000	3927466	1
2022.07.21	6476.103	6535.224	6435.309	6515.123	1291906	3944307	1
2022.07.22	6496.204	6521.035	6438.857	6513.940	1026267	3225494	1
2022.07.25	6481.424	6487.927	6342.490	6343.081	1064118	3623879	1
2022.07.26	6373.232	6383.874	6315.294	6335.395	1315223	3939239	1
2022.07.27	6317.068	6330.665	6197.052	6204.738	1330952	4018705	1
2022.07.28	6226.021	6238.437	6102.459	6132.610	1262135	4052609	1
2022.07.29	6098.082	6157.775	6078.184	6110.957	1168986	3567282	1
2022.08.01	6091.059	6143.730	6057.701	6126.758	1225912	3664472	1
2022.08.02	6141.974	6237.952	6126.173	6230.344	1383490	4294493	1
2022.08.03	6195.230	6271.895	6188.207	6235.611	1165460	3595608	1
2022.08.04	6235.611	6246.145	6133.196	6146.071	1179634	3633430	1
2022.08.05	6160.701	6222.150	6079.355	6088.718	1394644	4290644	1
2022.08.08	6064.139	6069.991	6014.979	6026.684	1106650	3259351	1
2022.08.09	6033.122	6068.820	5999.763	6037.218	1140817	3463226	1
2022.08.10	6024.928	6061.798	5928.951	5999.178	1201656	4009941	1
2022.08.11	5981.036	6086.963	5957.627	6072.332	1273509	4158257	1
2022.08.12	6065.894	6077.599	5959.968	5968.746	991434	3392276	1
2022.08.15	6014.394	6046.582	5969.332	5995.082	1041507	3208007	1
2022.08.16	6020.246	6060.627	6010.298	6054.190	1027342	3270236	1
2022.08.17	6086.377	6127.929	6048.923	6072.917	1137718	3715799	1
2022.08.18	6068.235	6116.809	6024.928	6069.991	980267	3299565	1
2022.08.19	6108.616	6129.684	6066.480	6071.161	1033681	3462077	1
2022.08.22	6084.622	6109.201	6045.997	6054.190	1055258	3271359	1
2022.08.23	6021.417	6046.582	5950.019	5989.815	1029266	3419267	1
2022.08.24	5995.082	6009.127	5960.553	5996.837	1060651	3411112	1
2022.08.25	5970.502	6030.195	5963.479	5991.570	1063392	3491984	1
2022.08.26	5990.400	5998.008	5923.684	5934.803	1267760	4163224	1
2022.08.29	5952.945	5964.650	5868.672	5889.741	1113388	3920291	1
2022.08.30	5872.769	6002.104	5866.331	6000.349	1148502	4049352	1
2022.08.31	6007.902	6104.354	6006.740	6074.721	1197749	4217881	1
2022.09.01	6095.057	6154.323	6025.914	6138.054	1345857	4500042	1
2022.09.02	6113.651	6127.014	6035.792	6048.575	1296705	4057559	1
2022.09.05	6063.682	6072.978	6026.495	6032.306	777948	2278082	1
2022.09.06	6045.088	6143.864	6039.859	6139.216	1106487	3484462	1
2022.09.08	6091.571	6124.690	6054.966	6098.544	1338958	4097799	1
2022.09.09	6056.709	6081.113	6009.645	6016.037	939064	2843501	1
2022.09.12	5976.526	6002.673	5938.759	5949.799	970565	3162919	1
2022.09.13	5939.340	6081.694	5930.043	6058.452	1322452	4432724	1
2022.09.14	6057.290	6068.330	6011.969	6028.238	1046604	3294179	1
2022.09.15	6042.183	6125.852	6041.021	6120.042	978676	3203811	1
2022.09.16	6124.109	6192.671	6120.623	6126.433	1012950	3462544	1
2022.09.19	6172.916	6181.051	5993.957	6028.819	1147619	3892078	1
2022.09.20	6071.816	6085.761	5989.890	5992.795	1248201	4053162	1
2022.09.21	5989.890	6049.737	5962.581	6021.847	1489730	4686177	1
2022.09.22	5973.621	6038.116	5945.150	5957.352	1142739	3859364	1
2022.09.23	6018.361	6131.082	6016.037	6122.947	1074433	3631044	1
2022.09.26	6158.971	6303.068	6158.971	6274.597	1453990	4964945	1
2022.09.27	6220.561	6265.882	6160.714	6257.747	1323719	4235582	1
2022.09.28	6291.447	6305.973	6188.604	6250.775	1397819	4626164	1
2022.09.29	6265.882	6312.365	6246.708	6274.597	1225795	3923185	1
2022.09.30	6263.636	6306.328	6192.674	6284.982	1138901	3720140	1
2022.10.03	6115.367	6170.174	5986.713	6005.752	1270059	4198090	1
2022.10.04	5976.906	6062.290	5935.367	6008.636	1360944	4441314	1
2022.10.05	6055.944	6085.367	5990.175	6027.675	1247349	3780252	1
2022.10.06	6029.406	6067.482	6002.290	6056.521	1220119	3733864	1
2022.10.07	6039.790	6088.829	6021.329	6030.559	1120486	3335747	1
2022.10.10	6017.290	6047.867	5985.560	6010.944	1029637	3082468	1
2022.10.11	6005.752	6147.098	6002.290	6133.828	1164697	3705101	1
2022.10.13	6092.290	6234.213	6058.252	6093.444	1434688	4405097	1
2022.10.14	6111.905	6176.521	6068.636	6162.098	1219003	3742516	1
2022.10.17	6103.829	6137.867	6080.175	6114.790	1015789	3107574	1
2022.10.18	6099.790	6129.213	6053.636	6060.559	1174632	3694620	1
2022.10.19	6103.829	6128.636	6077.290	6094.598	1071677	3365702	1
2022.10.20	6070.367	6079.598	6004.598	6031.713	1109041	3570992	1
2022.10.21	6054.213	6099.213	5941.714	5969.406	1471148	4623666	1
2022.10.24	6010.944	6134.405	6008.636	6124.021	1310569	4163976	1
2022.10.25	6113.636	6187.482	6093.444	6140.175	1318728	4107465	1
2022.10.26	6111.905	6220.367	6096.905	6218.059	1215760	3767971	1
2022.10.27	6223.251	6226.136	6051.329	6160.367	1374342	4136621	1
2022.10.28	6175.944	6212.290	6094.021	6117.098	1104358	3301040	1
2022.10.31	6241.140	6251.476	5955.729	5988.462	1434537	4510004	1
2022.11.01	5948.837	6016.601	5874.757	5937.926	1629119	4771983	1
2022.11.03	5995.353	6034.403	5874.757	5905.767	1376204	4093659	1
2022.11.04	5846.043	5909.213	5793.211	5839.727	1254250	3768848	1
2022.11.07	5842.024	5971.234	5823.073	5954.580	1236350	3581185	1
2022.11.08	5972.382	6052.780	5917.253	5939.649	1360761	4049067	1
2022.11.09	5964.917	5995.353	5921.847	5976.976	1249559	3584255	1
2022.11.10	6046.463	6242.862	6044.166	6167.059	1715844	5269000	1
2022.11.11	6156.148	6232.526	6051.631	6163.039	1468629	4147822	1
2022.11.14	6155.574	6172.802	6063.117	6153.277	1366454	3812776	1
2022.11.16	6156.148	6233.100	6092.404	6230.803	1563771	4447479	1
2022.11.17	6333.597	6372.073	6206.109	6250.328	1442562	4211016	1
2022.11.18	6203.238	6214.723	6136.623	6188.307	1346337	3943534	1
2022.11.21	6199.792	6200.941	6098.721	6124.563	1205871	3555290	1
2022.11.22	6111.355	6211.852	6076.325	6161.891	1256639	3703851	1
2022.11.23	6147.534	6225.060	6146.960	6173.376	1139439	3357858	1
2022.11.24	6114.801	6142.366	6095.276	6113.078	770784	2220119	1
2022.11.25	6114.226	6236.545	6098.721	6218.169	1000481	3149920	1
2022.11.28	6233.100	6242.862	6146.385	6164.762	903074	2720667	1
2022.11.29	6121.692	6129.157	6053.354	6053.354	961955	3016213	1
2022.11.30	6040.235	6101.265	5937.569	5948.976	1142934	3812779	1
2022.12.01	5956.961	5986.050	5925.020	5952.969	1093413	3268142	1
2022.12.02	5947.835	6012.858	5923.880	5985.480	995902	2948760	1
2022.12.05	5971.221	6068.754	5965.517	6059.628	920026	2673141	1
2022.12.06	6047.080	6047.650	5984.339	6016.280	1002802	3278317	1
2022.12.07	6035.673	6049.361	5940.991	5966.087	1034607	3281716	1
2022.12.08	5994.035	6019.702	5950.117	5996.887	916972	2757093	1
2022.12.09	5993.465	6053.924	5977.495	6000.309	820875	2517878	1
2022.12.12	6003.161	6128.643	5993.465	6101.836	971179	3207980	1
2022.12.13	6093.280	6109.821	6002.591	6068.754	1267971	3730346	1
2022.12.14	6085.295	6149.176	6036.243	6053.924	1281301	3754904	1
2022.12.15	6100.125	6120.658	6044.228	6080.732	1124268	3279416	1
2022.12.16	6082.443	6100.125	6020.843	6083.013	875223	2739930	1
2022.12.19	6102.976	6106.399	6048.221	6059.058	869478	2697529	1
2022.12.20	6055.065	6086.436	5914.754	5942.702	1081577	3686488	1
2022.12.21	5942.132	5963.806	5893.650	5937.569	984121	3183616	1
2022.12.22	5948.976	5967.798	5892.509	5899.924	894700	2802470	1
2022.12.23	5906.769	5912.472	5841.746	5887.946	788121	2353485	1
2022.12.26	5887.946	5962.095	5881.102	5955.820	423588	1050907	1
2022.12.27	5927.872	6049.932	5926.161	6041.947	805445	2746919	1
2022.12.28	6007.724	6033.961	5964.376	6012.287	720395	2272017	1
2022.12.29	5991.861	6057.680	5929.445	6038.956	792191	2482948	1
2023.01.02	6045.197	6128.039	6037.821	6128.039	639179	1794516	1
2023.01.03	6154.140	6252.302	6094.562	6246.628	1135157	3416241	1
2023.01.04	6213.151	6251.735	6191.022	6198.398	1049618	3166360	1
2023.01.05	6189.320	6195.561	6103.073	6106.478	980942	3017877	1
2023.01.06	6116.691	6125.202	5952.142	5968.597	1001000	3339990	1
2023.01.09	6020.231	6053.141	5982.215	5992.995	1016672	3049408	1
2023.01.10	5992.995	6014.557	5924.906	5929.445	932784	2762071	1
2023.01.11	5928.878	5964.625	5879.513	5881.215	986233	3192962	1
2023.01.12	5887.457	5908.451	5773.975	5818.233	1264456	4022505	1
2023.01.13	5821.070	5869.867	5783.053	5800.643	934303	2868830	1
2023.01.16	5831.851	5877.243	5798.941	5862.491	744483	2114521	1
2023.01.17	5866.463	5871.002	5799.508	5804.047	912438	2726731	1
2023.01.18	5794.401	5903.912	5762.626	5901.075	1126330	3544369	1
2023.01.19	5969.164	5979.377	5874.406	5880.648	1068786	3403898	1
2023.01.20	5884.620	5958.383	5873.839	5924.339	972764	3080763	1
2023.01.23	5924.339	5935.687	5871.002	5922.636	980660	3044404	1
2023.01.24	5924.906	5933.417	5835.822	5840.929	796885	2588166	1
2023.01.25	5852.845	5853.980	5758.655	5766.031	928783	3161440	1
2023.01.26	5763.761	5813.693	5746.739	5760.924	972785	3375578	1
2023.01.27	5779.081	5810.856	5742.200	5800.076	890041	2960553	1
2023.01.30	5813.693	5828.446	5770.570	5810.289	867235	2768067	1
2023.01.31	5833.435	5833.435	5753.835	5756.657	807168	2729930	1
2023.02.01	5741.415	5798.434	5720.526	5732.382	1028046	3461491	1
2023.02.02	5705.284	5734.640	5604.230	5728.995	1166829	3936172	1
2023.02.03	5780.368	5853.194	5725.043	5844.162	1064100	3532401	1
2023.02.06	5850.372	5909.084	5824.403	5833.435	1000941	3302552	1
2023.02.07	5826.096	5913.036	5815.934	5907.955	1162961	3620969	1
2023.02.08	5882.551	5941.828	5852.065	5891.019	1005548	3234284	1
2023.02.09	5871.260	5994.895	5858.840	5994.330	1203455	3961034	1
2023.02.10	6007.879	6010.702	5898.358	5907.391	931107	3016873	1
2023.02.13	5914.165	5919.246	5837.387	5839.081	914354	2953559	1
2023.02.14	5834.000	5916.423	5803.514	5875.212	1309446	4290412	1
2023.02.15	5881.986	5927.150	5872.389	5902.874	1021751	3310906	1
